Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Wing_area,Wing_shape,Wing_vein,Asymmetry_wing_area,Asymmetry_wing_shape,Asymmetry_wing_vein
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,2,female,0.946,2.218,2.489,0.056,0.099,0.149
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,3,female,0.879,2.206,2.51,0.01,0.014,0.149
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,1,female,0.8,2.186,2.501,0.051,0.002,0.208
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,1,male,0.72,2.177,2.443,0.001,0.052,0.029
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,2,male,0.753,2.224,2.46,0.013,0.016,0.03
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,1,female,1.166,2.26,2.285,0.023,0.027,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,1,male,0.973,2.115,2.686,0.043,0.052,0.097
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,2,female,1.246,2.152,2.119,0.006,0.051,0.081
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,2,male,1.043,2.201,2.518,0.004,0.022,0.056
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,3,male,1.124,2.102,2.363,0.008,0.048,0.086
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,1,female,1.1,2.268,2.502,0.011,0.014,0.016
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,1,male,1.011,2.178,2.444,0.011,0.044,0.079
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,2,female,1.115,2.284,2.616,0.003,0.058,0.005
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,2,male,1.048,2.156,2.527,0.009,0.015,0.057
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,3,female,1.154,2.274,2.652,0.034,0.044,0.046
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,3,male,1.037,2.227,2.352,0.053,0.042,0.05
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,1,female,1.141,2.187,2.445,0.017,0.023,0.063
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,1,male,1.02,2.162,2.576,0.004,0.031,0.039
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,2,female,1.145,2.199,2.459,0.022,0.005,0.038
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,2,male,1.019,2.165,2.376,0.001,0.073,0.007
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,3,female,1.121,2.198,2.445,0.009,0.052,0.001
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,3,male,0.998,2.236,2.43,0.004,0.021,0.141
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,1,female,1.223,2.22,2.79,0.061,0.092,0.033
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,1,male,1.054,2.149,2.299,0.003,0.002,0.051
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,2,female,1.199,2.204,2.526,0.051,0.041,0.053
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,2,male,1,2.184,2.534,0.012,0.057,0.054
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,3,male,0.97,2.098,2.633,0.002,0.018,0.108
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,1,female,1.221,2.146,2.471,0.02,0.011,0.018
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,1,male,1.073,2.242,2.652,0.04,0.04,0.041
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,2,female,1.2,2.211,2.639,0.031,0.031,0.014
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,2,male,1.027,2.255,2.462,0.013,0.063,0.063
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,3,female,0,,,,,
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,3,male,1.064,2.224,2.333,0.034,0.052,0.041
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,1,female,1.194,2.179,2.374,0.03,0.005,0.223
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,1,male,1.039,2.163,2.572,0.021,0.026,0.019
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,2,female,1.136,2.216,2.524,0.028,0.029,0.031
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,2,male,1.09,2.166,2.259,0.055,0.058,0.028
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,3,female,1.199,2.233,2.616,0.014,0.004,0.105
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,3,male,0.952,2.182,2.417,0.006,0.046,0.094
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,1,female,1.209,2.217,2.502,0.05,0.065,0.152
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,1,male,1.064,2.255,2.53,0.035,0.014,0.026
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,2,female,1.169,2.208,2.507,0.014,0.069,0.053
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,2,male,1.009,2.301,2.629,0.018,0.007,0.035
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,3,female,1.1,2.236,2.419,0.069,0.049,0.054
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,3,male,1.028,2.17,2.473,0.02,0.033,0.073
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,1,female,1.238,2.232,2.425,0.032,0.024,0.028
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,1,male,0.957,2.198,2.623,0.011,0.03,0.099
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,2,female,1.216,2.159,2.409,0.056,0.011,0.058
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,2,male,1.07,2.274,2.676,0.016,0.004,0.081
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,3,female,1.17,2.246,2.569,0.017,0.015,0.187
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,3,male,1.008,2.16,2.437,0.016,0.068,0.098
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,1,female,1.086,2.228,2.404,0.015,0.046,0.058
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,1,male,0.919,2.119,2.47,0.008,0.005,0.07
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,2,female,1.252,2.236,2.418,0.056,0.006,0.007
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,2,male,1.046,2.241,2.593,0.012,0.012,0.155
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,3,female,1.194,2.24,2.6,0.029,0.054,0.05
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,3,male,1.023,2.174,2.422,0.026,0.007,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,1,female,1.15,2.276,2.67,0.064,0.018,0.113
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,1,male,1.024,2.244,2.461,0.026,0.023,0.039
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,2,female,1.091,2.222,2.492,0.014,0.071,0.144
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,2,male,1.113,2.199,2.696,0.016,0.039,0.049
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,3,female,1.202,,2.571,,,0.247
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,3,male,1.032,2.327,2.442,0.035,0.05,0.02
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,1,female,1.021,2.207,2.439,0,0.028,0.008
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,1,male,0.856,2.241,2.415,0.017,0.018,0.046
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,2,female,0.971,2.225,2.539,0.024,0.007,0.125
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,2,male,0.855,2.244,2.475,0.01,0.016,0.055
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,3,female,1.007,2.156,2.386,0.068,0.063,0.051
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,3,male,0.868,2.257,2.821,0.001,0.002,0.062
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,1,female,0.992,2.251,2.612,0.01,0.051,0.01
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,1,male,0.874,2.196,2.83,0.017,0.003,0.047
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,2,female,1.004,2.171,2.664,0.009,0.021,0.05
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,2,male,0.868,2.394,2.375,0.046,0.031,0.237
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,3,female,0.953,2.175,2.305,0.032,0.073,0.063
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,3,male,0.885,2.183,2.482,0.034,0.076,0.133
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,1,female,0.985,2.199,2.264,0.041,0.08,0.043
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,1,male,0.802,2.194,2.373,0.004,0.012,0.099
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,2,female,1.05,2.214,2.638,0.041,0.023,0.065
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,2,male,0.914,2.144,2.537,0.026,0.02,0.22
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,3,female,0.975,2.263,2.478,0.013,0.064,0.006
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,3,male,0.879,2.238,2.325,0.033,0.007,0.122
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,1,female,0.946,2.186,2.694,0.023,0.054,0.117
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,1,male,0.794,2.256,2.647,0.013,0.048,0.325
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,2,female,1.13,2.208,2.399,0.026,0.046,0.052
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,2,male,0.851,2.193,2.583,0.001,0.043,0.173
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,3,female,0.989,2.149,2.398,0.011,0.001,0.154
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,1,female,1.002,2.162,2.368,0.031,0.046,0.142
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,1,male,0.865,2.16,2.329,0.024,0.085,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,2,female,0.914,2.178,2.366,0.001,0.003,0.085
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,2,male,0.87,2.215,2.472,0.04,0.063,0.182
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,3,female,1.031,2.263,2.609,0.027,0.013,0.01
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,3,male,0.883,2.171,2.554,0.033,0.007,0.196
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,1,female,0.974,2.243,2.526,0.016,0.029,0.005
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,1,male,0.808,2.188,2.527,0.007,0.015,0.085
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,2,female,0.969,2.221,2.335,0.008,0.037,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,2,male,0.86,2.107,2.455,0.004,0.022,0.016
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,3,female,0.894,2.244,2.513,0.06,0.004,0.095
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,3,male,0.883,2.171,2.298,0.03,0.062,0.025
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,1,female,1.003,2.234,2.509,0.01,0.064,0.039
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,1,male,0.946,2.214,2.197,0.026,0.017,0.07
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,2,female,0.908,2.267,2.649,0.013,0.048,0.015
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,2,male,0.842,2.214,2.462,0.017,0.076,0.171
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,3,female,0.988,2.199,2.564,0.01,0.003,0.02
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,3,male,0.914,2.123,2.408,0.045,0.041,0.008
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,1,female,0.954,2.266,2.466,0.001,0.004,0.01
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,1,male,0.825,2.231,2.487,0.033,0.028,0.049
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,2,female,1.037,2.117,2.493,0.045,0.023,0.106
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,2,male,0.797,2.234,2.629,0.003,0.007,0.084
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,3,male,0.924,2.195,2.454,0.027,0.002,0
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,1,female,0.984,2.315,2.258,0.013,0.01,0.022
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,1,male,0.926,2.143,2.34,0.022,0.036,0.005
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,2,female,1.027,2.27,2.38,0.017,0.003,0.035
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,2,male,0.912,2.259,2.31,0.009,0.038,0.026
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,3,male,0.91,2.232,2.562,0.022,0.015,0.011
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,1,female,1.073,2.26,2.605,0.025,0.036,0.07
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,1,male,0.831,2.189,2.409,0.033,0.012,0.057
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,2,female,1.089,2.157,2.365,0.015,0.055,0.039
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,2,male,0.811,2.207,2.65,0.016,0.034,0.146
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,3,female,0.947,2.277,2.56,0.007,0.063,0.044
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,3,male,0.89,2.189,2.587,0.004,0.005,0.17
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,1,female,0.817,2.2,2.462,0.006,0.006,0.031
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,1,male,0.764,2.186,2.462,0.009,0.005,0.24
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,2,female,0.841,2.17,2.223,0.001,0.008,0.143
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,2,male,0.703,2.233,2.313,0.023,0.044,0.101
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,3,female,0.791,2.238,2.28,0.008,0.083,0.131
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,1,3,male,0.783,2.066,2.325,0.02,0,0.287
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,2,1,female,0.855,2.2,2.517,0.009,0.008,0.136
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,2,1,male,0.741,2.23,2.498,0.015,0.103,0.1
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,2,2,female,0.836,2.174,2.333,0.006,0.015,0.185
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,2,2,male,0.706,2.207,2.346,0.002,0.082,0.068
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,2,3,female,0.776,2.144,2.13,0.055,0.069,0.033
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,3,1,female,0.869,2.24,2.493,0.016,0.01,0.051
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,3,1,male,0.745,2.256,2.517,0.003,0.002,0.053
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,3,2,female,0.848,2.219,2.357,0.011,0.044,0.106
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,3,3,female,0.804,2.23,2.425,,,
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,1,female,0.841,2.261,2.387,0.024,0.048,0.048
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,1,male,0.667,2.054,2.257,0.015,0.066,0.112
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,2,female,0.851,2.273,2.381,0.03,0.012,0.08
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,2,male,0.738,2.204,2.822,0.032,0.049,0.01
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,3,female,0.852,2.15,2.298,0.028,0.041,0.165
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,4,3,male,0.685,2.268,2.547,0.013,0.066,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,1,female,0.859,2.233,2.486,0.003,0.048,0.018
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,1,male,0.712,2.189,2.168,0.008,0.062,0.094
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,2,female,0.815,2.281,2.433,0.005,0.022,0.277
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,2,male,0.705,,,,,
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,3,female,0.815,2.113,2.472,0.007,0.024,0.046
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,5,3,male,0.752,2.149,2.413,0.004,0.046,0.093
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,1,female,0.796,2.235,2.616,0.023,0.009,0.021
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,1,male,0.728,2.221,2.351,0.003,0.03,0.115
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,2,female,0.802,2.206,2.453,0.022,0.068,0.009
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,2,male,0.721,2.132,2.36,0.013,0.003,0.168
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,3,female,0.79,2.184,2.45,0.006,0.097,0.103
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,6,3,male,0.717,2.098,2.424,0.023,0.029,0.255
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,7,1,female,0.816,2.164,2.205,0.023,0.053,0.055
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,7,1,male,0.712,2.33,2.633,0.001,0.069,0.046
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,7,2,female,0.885,2.229,2.581,0.007,0.052,0.111
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,8,1,female,0.825,2.232,2.419,0.014,0.068,0.013
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,8,1,male,0.79,2.177,2.256,0.002,0.044,0.021
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,8,2,female,0.814,2.203,2.625,0.039,0.014,0.028
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,8,2,male,0.727,2.201,2.544,0.016,0.114,0.15
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,8,3,male,0.724,2.139,2.629,0.008,0.012,0.033
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,1,female,0.811,2.183,2.478,0.016,0.007,0.203
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,1,male,0.705,2.151,2.4,0.013,0.009,0.11
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,2,female,0.766,2.201,2.323,0.003,0.007,0.029
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,2,male,0.683,2.126,2.408,0.045,0.11,0.006
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,3,female,0.767,2.244,2.633,0.016,0.047,0.072
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,9,3,male,0.775,2.253,2.289,0.013,0.034,0.029
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,1,female,0.799,2.24,2.622,0.006,0.032,0.107
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,1,male,0.713,2.207,2.492,0.016,0.033,0.077
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,2,female,0.831,2.157,2.548,0.014,0.022,0.197
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,2,male,0.714,2.163,2.457,0.014,0.038,0.02
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,3,female,0.864,2.238,2.576,0.02,0.061,0.019
D.aldrichi,Wahruna,-25.2,151.17,1994,1994,30,10,3,male,0.654,2.144,2.426,0.014,0.076,0.022
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,1,female,1.154,2.266,2.31,0.029,0.007,0.025
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,1,male,0.994,2.311,2.53,0,0.016,0.134
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,2,female,1.206,2.267,2.657,0.014,0.056,0.169
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,2,male,0.996,2.328,2.282,0.026,0.081,0.033
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,3,female,1.174,2.365,2.494,0.024,0.08,0.045
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,1,3,male,0.97,2.297,2.533,0.022,0.092,0.036
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,1,female,1.096,2.31,2.317,0.009,0.056,0.068
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,1,male,1.03,2.243,2.317,0.041,0.065,0.059
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,2,female,1.068,2.308,2.42,0.03,0.089,0.039
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,2,male,1.03,2.351,2.436,0.002,0.151,0.25
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,3,female,1.167,2.282,2.388,0.013,0.003,0.033
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,2,3,male,0.957,2.287,2.346,0.025,0.08,0.084
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,3,1,female,1.113,2.253,2.484,0.003,0.011,0.125
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,3,1,male,1.016,2.23,2.26,0.023,0.067,0.244
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,3,2,female,1.122,2.267,2.233,0.034,0.014,0.117
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,3,2,male,0.963,2.315,2.503,0.003,0.048,0.007
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,3,3,male,0.976,2.211,2.274,0.027,0.02,0.003
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,1,female,1.138,2.315,2.327,0.001,0.007,0.195
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,1,male,0.94,2.313,2.388,0.026,0.013,0.054
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,2,female,1.175,2.329,2.618,0.008,0.034,0.158
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,2,male,1.035,2.275,2.289,0.002,0.062,0.13
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,3,female,1.154,2.301,2.357,0.01,0.007,0.226
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,4,3,male,0.947,2.309,2.368,0.012,0.053,0.039
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,1,female,1.099,2.385,2.569,0.019,0.027,0.061
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,1,male,0.972,2.275,2.445,0.019,0.118,0.063
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,2,female,1.161,2.286,2.388,0.001,0.007,0.023
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,2,male,0.967,2.2,2.302,0.025,0.005,0.012
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,3,female,1.147,2.275,2.563,0.01,0.002,0.104
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,5,3,male,1.002,2.236,2.295,0.024,0.012,0.063
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,1,female,1.187,2.305,2.605,0.007,0.004,0.078
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,1,male,0.919,2.333,2.649,0.024,0.055,0.157
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,2,female,1.214,2.255,2.406,0.031,0.027,0.024
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,2,male,0.966,2.306,2.505,0.008,0.034,0.072
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,3,female,1.136,2.338,2.312,0.029,0.013,0.031
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,6,3,male,0.996,2.248,2.415,0.001,0.023,0.029
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,1,female,1.163,2.344,2.321,0.009,0.019,0.009
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,1,male,0.974,2.225,2.331,0.053,0.037,0.034
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,2,female,1.079,2.269,2.389,0.023,0.017,0.028
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,2,male,0.974,2.336,2.377,0.005,0.095,0.057
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,3,female,1.217,2.237,2.475,0.037,0.026,0.005
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,7,3,male,0.995,2.27,2.337,0.01,0.058,0.118
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,1,female,1.146,2.294,2.399,0.003,0.016,0.004
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,1,male,1.044,2.233,2.287,0.035,0.046,0.092
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,2,female,1.152,2.323,2.561,0.016,0.033,0.146
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,2,male,1.046,2.262,2.28,0.024,0.056,0.032
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,3,female,1.167,2.3,2.45,0.05,0.044,0.047
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,8,3,male,0.961,2.237,2.348,0.006,0.005,0.043
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,1,female,1.156,2.349,2.298,0.049,0.032,0.043
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,1,male,0.924,2.256,2.387,0.033,0.001,0.105
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,2,female,1.217,2.247,2.476,0.028,0.022,0.025
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,2,male,0.968,2.306,2.367,0.006,0.029,0.042
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,3,female,1.16,2.288,2.553,0.048,0.106,0.059
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,9,3,male,0.992,2.334,2.512,0.055,0.072,0.025
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,1,female,1.15,2.35,2.571,0.016,0.02,0.084
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,1,male,0.988,2.29,2.431,0.023,0.076,0.008
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,2,female,1.148,2.253,2.304,0,0.014,0.114
